site,subsite,year,year_cent,depth,average_depth,class,species,gen_spp,n_quads,proportion,species_id,n_obis_rec,BO21_tempmax_bdmean_mean,BO21_tempmax_bdmin_mean,BO21_tempmax_bdmin_max,BO21_tempmax_bdmean_q5,BO21_tempmax_bdmean_q95,area,location,depth_m,angle,date,month,day,no_qds,total_points,species_points,species_name
HRD,DW,2009,3,Deep,25.9,MSS,Metridium senile,Metridium senile,15,0.015104852834177453,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2009,3,Deep,25.9,MUSS,Mussel,NA,15,0.0012211682305615357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2009,3,Deep,25.9,URF,Unidentified red fleshy crust,NA,15,0.20523763334411765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,18,1.0897848597027738e-4,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,18,0.004997873258711771,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,18,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,18,0.03441038944238351,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,18,0.06084279856159626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,18,8.956371073852608e-5,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,18,0.013033166624024439,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,18,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,18,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,18,0.7350618831594666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,18,0.0019425024956739232,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,MSS,Metridium senile,Metridium senile,18,0.005405157481390267,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,MUSS,Mussel,NA,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2010,4,Deep,25.9,URF,Unidentified red fleshy crust,NA,18,0.0866254271672936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,17,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,17,0.013688977284255216,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,17,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,17,0.026370358917525424,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,17,0.17357054506788447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,17,0.009630127410428421,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,17,4.306632213608958e-4,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,17,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,17,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,17,0.6513872580604315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,17,0.0019853160346206115,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,MSS,Metridium senile,Metridium senile,17,0.0016881450634720285,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,MUSS,Mussel,NA,17,3.5495579041619366e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2012,6,Deep,25.9,URF,Unidentified red fleshy crust,NA,17,0.009210087167377878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,35,2.2090711437175177e-5,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,35,0.11113604018562435,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,35,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,35,0.005661364891389501,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,35,0.1032741812423374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,35,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,35,0.001039091901032022,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,35,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,35,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,35,0.709770048011823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,35,2.1337133006948145e-4,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,MSS,Metridium senile,Metridium senile,35,4.5350487459680234e-4,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,MUSS,Mussel,NA,35,0.01366866287733202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2013,7,Deep,25.9,URF,Unidentified red fleshy crust,NA,35,0.00677044162410227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,25,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,25,0.006774487793230814,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,25,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,25,0.003996274002060726,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,25,0.11925713666560867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,25,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,25,0.0010408394480583593,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,25,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,25,0.0014012675071034817,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,25,0.7900130782670132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,25,0.004350071036649649,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,MSS,Metridium senile,Metridium senile,25,0.002028032619968326,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,MUSS,Mussel,NA,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2014,8,Deep,25.9,URF,Unidentified red fleshy crust,NA,25,0.0024994285138283962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,32,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,32,0.09994975086636974,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,32,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,32,0.007901206502169753,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,32,0.1365792026249493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,32,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,32,0,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,32,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,32,0.004007237031285949,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,32,0.6887652818372546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,32,0.005417475004477356,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,MSS,Metridium senile,Metridium senile,32,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,MUSS,Mussel,NA,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2015,9,Deep,25.9,URF,Unidentified red fleshy crust,NA,32,2.3687245005108915e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,23,1.3168845671663804e-6,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,23,0.009261427612472865,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,23,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,23,0.028600175074632857,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,23,0.02324813142560736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,23,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,23,1.7433143893169695e-5,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,23,9.226400884811845e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,23,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,23,0.9169122533030026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,23,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,MSS,Metridium senile,Metridium senile,23,6.842996502624971e-4,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,MUSS,Mussel,NA,23,9.974540720253846e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2017,11,Deep,25.9,URF,Unidentified red fleshy crust,NA,23,7.290230139531769e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,10,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,10,0.01842563021723502,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,10,0,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,10,0.012689573253656578,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,10,0.06983383413490432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,10,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,10,0.001474658932222986,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,10,0,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,10,0,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,10,0.8784809005379121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,10,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,MSS,Metridium senile,Metridium senile,10,0,100982,11332,15.5550825943243,16.5757883271677,30.9613056182861,11.85426902771,19.8262265205383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,MUSS,Mussel,NA,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2018,12,Deep,25.9,URF,Unidentified red fleshy crust,NA,10,3.300874731803928e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,AGL,Aplidium glabrum,Aplidium glabrum,16,0,103647,357,14.4398533779557,16.4223903122476,29.050708770752,5.33258810043335,20.533842086792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,ALS,Alcyonium siderium,Alcyonium digitatum,16,0.0537144988198273,125333,46188,15.3421502233283,16.4871509585839,24.4132137298584,12.3421993255615,18.7468719482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,BAS,Balanus and Amphibalanus spp.,Balanus balanus,16,8.18046290681221e-4,106213,5314,14.3062632502157,15.1672161724484,26.6752090454102,6.49046421051025,19.8198150634765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,BOVO,Botrylloides violaceus,Botrylloides violaceus,16,0.05105741270884683,148715,3042,19.4342865574794,19.947184435472,31.1607685089111,14.4321365356445,29.0220985412598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,CCAP,Crustose Coralline Algae pink,NA,16,0.20644397426091582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,DIP,Diplosoma listerianum,Diplosoma listerianum,16,0,103579,3129,17.63909772444,18.6695952263858,31.3482112884521,12.994176864624,30.1686813354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,DVE,Didemnum vexillum,Didemnum vexillum,16,5.5146182095674155e-5,250126,772,17.065951320469,17.2458409251783,23.92702293396,15.2845598220825,22.0747852325439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,ESSU,Ectopleura spp.,Ectopleura crocea,16,1.370671840074227e-4,117981,1568,16.8434295890477,18.9097932073017,31.3482112884521,15.5607042312622,22.5004081726074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,HAPA,Halichondria panicea,Halichondria panicea,16,6.701459239192297e-4,165853,15132,15.5530770344247,16.4127689250527,30.9831409454346,7.98520078659058,19.914571762085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,HBCO,Hydrozoa-Bryozoa complex,NA,16,0.5796567747473695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HRD,DW,2020,14,Deep,25.9,ISS,Isodictya spp.,Isodictya deichmannae,16,0,157402,80,17.8710032701492,19.603864133358,22.7443351745605,11.4613450527191,21.7799606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
